OrderID;Date;CustomerID;ProdNumber;Quantity
1357;15/10/2020;1726;DS303;5
1358;15/10/2020;1142;EB517;3
1359;16/10/2020;2101;BP105;5
1360;16/10/2020;1521;BP108;5
1361;16/10/2020;757;BP104;3
1362;17/10/2020;1576;DS306;2
1363;17/10/2020;614;TV809;3
1364;17/10/2020;1570;EB520;3
1365;18/10/2020;963;EB502;5
1366;18/10/2020;835;EB511;2
1367;18/10/2020;538;RK607;4
1368;18/10/2020;179;DK207;5
1369;18/10/2020;1334;DS307;3
1370;18/10/2020;2011;EB502;3
1371;19/10/2020;287;EB505;4
1372;19/10/2020;1538;DS305;3
1373;19/10/2020;677;EB511;2
1374;19/10/2020;1013;DK202;3
1375;19/10/2020;45;RK604;3
1376;20/10/2020;1133;RS704;6
1377;20/10/2020;613;TV810;3
1378;20/10/2020;373;EB509;4
1379;21/10/2020;1832;TV801;6
1380;21/10/2020;1049;BP110;4
1381;21/10/2020;813;TV806;2
1382;21/10/2020;1373;RK605;4
1383;21/10/2020;959;EB504;2
1384;21/10/2020;1000;RS707;3
1385;22/10/2020;2009;RS707;5
1386;22/10/2020;306;EB520;3
1387;22/10/2020;1554;EB507;6
1388;22/10/2020;1233;EB503;4
1389;22/10/2020;2074;TV811;4
1390;22/10/2020;776;DS304;1
1391;23/10/2020;1879;TV813;5
1392;23/10/2020;2004;TV807;3
1393;23/10/2020;1002;BP108;3
1394;23/10/2020;1094;EB504;4
1395;23/10/2020;308;RK603;5
1396;23/10/2020;2052;TV808;3
1397;23/10/2020;1986;TV801;6
1398;24/10/2020;1010;BP107;1
1399;24/10/2020;229;TV802;2
1400;24/10/2020;49;BP110;5
1401;24/10/2020;473;RK602;1
1402;24/10/2020;1989;DS301;3
1403;25/10/2020;667;EB514;2
1404;25/10/2020;902;RS702;3
1405;25/10/2020;1758;DK209;2
1406;25/10/2020;1086;TV812;5
1407;25/10/2020;1669;EB511;5
1408;25/10/2020;844;BP110;3
1409;26/10/2020;1306;RS704;3
1410;26/10/2020;428;EB508;3
1411;27/10/2020;387;RS703;3
1412;27/10/2020;1762;DK201;3
1413;27/10/2020;845;RK607;4
1414;27/10/2020;310;EB513;6
1415;27/10/2020;43;DS307;3
1416;27/10/2020;1570;TV811;4
1417;27/10/2020;1360;BP110;5
1418;28/10/2020;1202;EB518;4
1419;28/10/2020;2043;EB503;2
1420;28/10/2020;196;DK209;1
1421;28/10/2020;1040;RS703;4
1422;29/10/2020;2058;DK207;5
1423;29/10/2020;1401;DK203;3
1424;29/10/2020;1516;TV807;3
1425;29/10/2020;1071;TV810;5
1426;30/10/2020;1620;EB521;1
1427;30/10/2020;624;TV808;3
1428;30/10/2020;1074;EB502;4
1429;30/10/2020;473;DK204;4
1430;31/10/2020;1525;BP102;4
1431;31/10/2020;820;EB503;3
1432;31/10/2020;1436;EB506;4
1433;31/10/2020;940;DK205;1
1434;01/11/2020;1155;TV805;4
1435;01/11/2020;303;TV801;4
1436;02/11/2020;1031;TV808;4
1437;02/11/2020;189;BP108;6
1438;02/11/2020;1432;RK602;4
1439;02/11/2020;10;DS307;5
1440;03/11/2020;1572;DS306;4
1441;03/11/2020;988;DS305;2
1442;03/11/2020;866;TV804;2
1443;03/11/2020;1096;RK604;1
1444;03/11/2020;46;RS705;3
1445;03/11/2020;184;BP101;4
1446;04/11/2020;1438;DK202;1
1447;04/11/2020;35;DK201;3
1448;04/11/2020;428;TV803;5
1449;04/11/2020;952;RK606;4
1450;04/11/2020;614;EB521;4
1451;05/11/2020;1697;EB516;5
1452;05/11/2020;470;BP107;3
1453;05/11/2020;1160;TV802;2
1454;05/11/2020;1549;TV806;3
1455;06/11/2020;826;RS705;4
1456;07/11/2020;510;DK205;6
1457;07/11/2020;1752;RK604;3
1458;08/11/2020;1974;RK607;3
1459;08/11/2020;293;TV804;1
1460;08/11/2020;1183;RK602;4
1461;08/11/2020;1601;EB506;4
1462;09/11/2020;285;RK606;5
1463;09/11/2020;819;TV811;3
1464;09/11/2020;1528;RS703;3
1465;10/11/2020;1536;TV809;1
1466;10/11/2020;1333;DK209;3
1467;10/11/2020;778;TV812;2
1468;10/11/2020;637;RK606;2
1469;10/11/2020;300;EB516;5
1470;11/11/2020;9;EB514;3
1471;11/11/2020;1946;DK202;1
1472;11/11/2020;1758;TV803;2
1473;11/11/2020;1894;EB521;5
1474;11/11/2020;1630;DK202;3
1475;13/11/2020;755;EB503;5
1476;13/11/2020;1096;EB516;2
1477;13/11/2020;74;RK602;5
1478;13/11/2020;1178;BP104;5
1479;15/11/2020;918;DS305;5
1480;15/11/2020;1963;DK205;5
1481;15/11/2020;699;RK603;5
1482;15/11/2020;1714;DS306;3
1483;15/11/2020;945;BP105;1
1484;15/11/2020;212;EB505;3
1485;16/11/2020;706;TV812;3
1486;16/11/2020;827;RK603;5
1487;16/11/2020;1056;RK603;1
1488;16/11/2020;949;EB505;3
1489;16/11/2020;1943;TV802;3
1490;17/11/2020;495;RK604;3
1491;17/11/2020;1366;EB518;5
1492;17/11/2020;1654;EB520;2
1493;17/11/2020;1734;RS707;2
1494;17/11/2020;1754;TV808;4
1495;17/11/2020;1003;RK602;4
1496;17/11/2020;1196;RK604;5
1497;17/11/2020;1468;EB505;2
1498;17/11/2020;1797;RK603;6
1499;17/11/2020;635;DS304;5
1500;17/11/2020;1446;BP109;3
1501;18/11/2020;1851;TV812;4
1502;18/11/2020;1172;DK203;5
1503;18/11/2020;1141;RS702;6
1504;19/11/2020;102;TV813;3
1505;19/11/2020;1326;RS705;1
1506;19/11/2020;223;RS705;5
1507;19/11/2020;486;TV802;4
1508;19/11/2020;631;RS702;2
1509;19/11/2020;1239;DK205;3
1510;19/11/2020;885;BP104;4
1511;19/11/2020;475;TV807;4
1512;20/11/2020;1794;EB514;3
1513;20/11/2020;156;EB516;4
1514;20/11/2020;259;BP102;1
1515;20/11/2020;946;BP110;3
1516;20/11/2020;229;TV809;3
1517;21/11/2020;1390;EB501;4
1518;21/11/2020;2071;EB511;4
1519;21/11/2020;80;EB519;5
1520;22/11/2020;1769;TV808;5
1521;22/11/2020;2109;RS707;5
1522;23/11/2020;2057;DS305;6
1523;23/11/2020;198;DK205;5
1524;23/11/2020;1095;EB521;3
1525;23/11/2020;2008;TV813;4
1526;23/11/2020;566;RK605;5
1527;23/11/2020;47;EB503;3
1528;23/11/2020;1893;BP104;2
1529;23/11/2020;862;RK607;2
1530;24/11/2020;324;EB506;4
1531;24/11/2020;368;RS702;2
1532;25/11/2020;1837;TV804;5
1533;25/11/2020;1803;EB505;3
1534;25/11/2020;696;EB519;4
1535;26/11/2020;1765;EB502;3
1536;26/11/2020;1799;BP110;2
1537;26/11/2020;1253;BP106;5
1538;26/11/2020;217;DS304;3
1539;26/11/2020;1608;TV802;6
1540;27/11/2020;1957;RK605;4
1541;27/11/2020;2036;DS301;2
1542;27/11/2020;1091;RS702;2
1543;28/11/2020;870;RS703;5
1544;28/11/2020;521;TV801;5
1545;28/11/2020;1614;DK209;4
1546;29/11/2020;698;DS303;5
1547;30/11/2020;711;DS307;6
1548;30/11/2020;1400;TV805;2
1549;30/11/2020;1205;RK604;2
1550;30/11/2020;1918;RK605;4
1551;01/12/2020;1059;DK208;2
1552;01/12/2020;438;EB521;2
1553;01/12/2020;2057;EB504;5
1554;02/12/2020;2050;DK207;6
1555;02/12/2020;787;RK607;1
1556;02/12/2020;1093;TV808;5
1557;02/12/2020;1332;BP105;5
1558;02/12/2020;2119;EB516;3
1559;02/12/2020;1168;EB516;4
1560;03/12/2020;1242;RK606;3
1561;04/12/2020;1451;DK201;3
1562;04/12/2020;1025;DK206;5
1563;04/12/2020;368;EB506;2
1564;04/12/2020;1865;EB509;4
1565;04/12/2020;559;DK209;5
1566;04/12/2020;659;TV808;5
1567;05/12/2020;558;EB514;5
1568;05/12/2020;304;DK207;2
1569;05/12/2020;198;EB503;4
1570;05/12/2020;267;DS307;4
1571;05/12/2020;787;BP110;5
1572;05/12/2020;520;EB512;3
1573;05/12/2020;1520;TV804;5
1574;05/12/2020;2001;DK203;3
1575;05/12/2020;982;TV812;4
1576;06/12/2020;1089;DS307;2
1577;06/12/2020;1490;EB517;2
1578;06/12/2020;490;TV801;3
1579;06/12/2020;677;TV802;4
1580;06/12/2020;1854;TV804;3
1581;07/12/2020;619;BP101;4
1582;07/12/2020;1042;EB512;4
1583;07/12/2020;187;EB516;3
1584;07/12/2020;972;EB504;3
1585;08/12/2020;967;RK607;2
1586;08/12/2020;1064;TV809;3
1587;08/12/2020;1490;BP105;3
1588;08/12/2020;356;DK203;1
1589;08/12/2020;1935;DS305;4
1590;09/12/2020;812;TV805;5
1591;09/12/2020;818;TV810;3
1592;09/12/2020;845;EB505;3
1593;09/12/2020;1944;TV804;3
1594;09/12/2020;1840;EB508;2
1595;09/12/2020;60;RS702;3
1596;09/12/2020;929;RS706;2
1597;09/12/2020;1006;EB507;5
1598;10/12/2020;2026;EB519;3
1599;10/12/2020;3;RS705;5
1600;10/12/2020;219;RK607;5
1601;10/12/2020;1682;DS304;2
1602;10/12/2020;866;TV808;3
1603;11/12/2020;849;TV801;2
1604;11/12/2020;548;RS703;2
1605;11/12/2020;205;EB516;2
1606;11/12/2020;42;DS306;5
1607;11/12/2020;1142;EB514;4
1608;12/12/2020;1030;RS704;6
1609;12/12/2020;1969;EB521;4
1610;12/12/2020;188;BP106;6
1611;12/12/2020;1598;RS707;4
1612;13/12/2020;1099;DK208;3
1613;13/12/2020;259;TV812;3
1614;13/12/2020;643;DS307;3
1615;13/12/2020;180;EB505;4
1616;13/12/2020;1613;TV803;2
1617;13/12/2020;375;EB519;4
1618;14/12/2020;810;EB521;2
1619;14/12/2020;1407;EB517;4
1620;14/12/2020;1747;DK206;3
1621;14/12/2020;1374;TV810;6
1622;15/12/2020;1924;EB516;4
1623;16/12/2020;1437;DS304;2
1624;16/12/2020;1459;EB503;1
1625;16/12/2020;460;BP104;3
1626;17/12/2020;1978;DK209;3
1627;17/12/2020;198;RK603;5
1628;17/12/2020;1975;EB518;5
1629;18/12/2020;113;BP108;4
1630;18/12/2020;1857;DS307;3
1631;18/12/2020;1428;EB517;3
1632;18/12/2020;2051;DS306;5
1633;18/12/2020;1139;RK603;5
1634;19/12/2020;454;TV812;3
1635;20/12/2020;1426;EB513;5
1636;20/12/2020;954;RS706;5
1637;20/12/2020;1692;RS705;4
1638;20/12/2020;1019;BP110;3
1639;20/12/2020;1903;RS705;5
1640;20/12/2020;1717;RS707;2
1641;20/12/2020;935;DK208;3
1642;21/12/2020;1349;DS305;2
1643;21/12/2020;901;RK606;2
1644;21/12/2020;1747;TV809;2
1645;21/12/2020;1812;EB517;4
1646;22/12/2020;441;TV810;3
1647;22/12/2020;1235;DS306;2
1648;22/12/2020;648;BP105;5
1649;22/12/2020;1948;RS702;6
1650;22/12/2020;40;TV813;3
1651;22/12/2020;1747;TV810;3
1652;22/12/2020;225;RK603;3
1653;22/12/2020;49;BP108;3
1654;22/12/2020;793;BP106;3
1655;23/12/2020;910;EB507;4
1656;23/12/2020;165;RK605;3
1657;23/12/2020;924;TV805;4
1658;23/12/2020;423;EB501;5
1659;23/12/2020;1043;EB503;3
1660;24/12/2020;723;RK606;4
1661;24/12/2020;1357;TV801;3
1662;24/12/2020;549;RK603;3
1663;24/12/2020;873;EB505;5
1664;24/12/2020;1918;EB519;3
1665;24/12/2020;1457;EB509;6
1666;25/12/2020;1883;TV804;5
1667;25/12/2020;1031;EB511;4
1668;25/12/2020;1265;TV811;2
1669;25/12/2020;217;TV808;3
1670;25/12/2020;1228;TV801;6
1671;25/12/2020;1273;TV809;6
1672;26/12/2020;1677;DS305;3
1673;27/12/2020;1256;TV809;4
1674;27/12/2020;331;DS306;5
1675;28/12/2020;265;DK201;2
1676;28/12/2020;1399;TV806;5
1677;28/12/2020;1113;EB517;5
1678;28/12/2020;1575;DS306;3
1679;28/12/2020;2086;BP102;6
1680;28/12/2020;638;DK202;6
1681;29/12/2020;2120;EB517;2
1682;29/12/2020;746;TV813;5
1683;29/12/2020;1044;BP110;1
1684;30/12/2020;1719;TV803;1
1685;30/12/2020;473;BP104;3
1686;30/12/2020;628;EB521;3
1687;31/12/2020;1155;RK606;4
1688;31/12/2020;1433;DS307;3
1689;31/12/2020;1103;EB517;3
1690;31/12/2020;269;EB506;4
1691;31/12/2020;1241;DS304;2
1692;31/12/2020;377;EB509;4
1693;31/12/2020;60;BP105;4
1694;01/01/2021;1887;EB505;4
1695;01/01/2021;398;EB512;5
1696;01/01/2021;1395;DS302;2
1697;02/01/2021;1715;EB509;2
1698;02/01/2021;230;DS304;4
1699;02/01/2021;1763;RK603;1
1700;02/01/2021;2097;BP102;3
1701;03/01/2021;1420;EB507;3
1702;03/01/2021;504;RK605;4
1703;03/01/2021;141;TV802;3
1704;03/01/2021;113;RS706;3
1705;03/01/2021;351;TV809;3
1706;03/01/2021;1418;DK206;4
1707;04/01/2021;1210;EB504;3
1708;04/01/2021;892;EB501;1
1709;04/01/2021;1808;DS306;2
1710;04/01/2021;1696;EB502;5
1711;04/01/2021;1387;DK208;2
1712;04/01/2021;1625;DS307;2
1713;04/01/2021;1246;DK205;4
1714;04/01/2021;1566;TV806;5
1715;04/01/2021;1509;EB511;5
1716;05/01/2021;252;EB508;3
1717;05/01/2021;1902;TV812;3
1718;05/01/2021;1752;TV801;2
1719;05/01/2021;1601;EB519;3
1720;06/01/2021;2061;BP102;2
1721;06/01/2021;24;EB508;4
1722;06/01/2021;1910;DK206;2
1723;07/01/2021;1175;TV804;2
1724;07/01/2021;1638;EB508;3
1725;07/01/2021;818;RK605;4
1726;08/01/2021;719;DS305;3
1727;08/01/2021;1559;DS304;5
1728;09/01/2021;1219;DS304;4
1729;09/01/2021;1676;EB513;1
1730;09/01/2021;232;EB512;5
1731;09/01/2021;1515;DS305;4
1732;10/01/2021;1064;DS306;2
1733;11/01/2021;1208;RS702;6
1734;11/01/2021;820;EB509;4
1735;11/01/2021;2021;RK602;3
1736;11/01/2021;1518;EB513;4
1737;11/01/2021;1315;EB508;3
1738;11/01/2021;762;TV803;3
1739;11/01/2021;2094;DS303;6
1740;12/01/2021;1037;TV809;4
1741;12/01/2021;1939;RS702;5
1742;12/01/2021;263;TV806;4
1743;12/01/2021;1796;RS707;3
1744;12/01/2021;700;RK606;5
1745;13/01/2021;594;BP107;5
1746;13/01/2021;831;TV808;5
1747;13/01/2021;411;BP102;3
1748;13/01/2021;1534;BP106;3
1749;13/01/2021;322;RK607;5
1750;13/01/2021;1005;EB508;4
1751;13/01/2021;291;EB506;3
1752;13/01/2021;2081;BP110;5
1753;14/01/2021;2108;EB513;6
1754;14/01/2021;1606;EB501;4
1755;14/01/2021;1564;BP101;2
1756;14/01/2021;619;BP101;2
1757;14/01/2021;2058;DS302;2
1758;15/01/2021;923;BP101;1
1759;15/01/2021;523;TV802;4
1760;15/01/2021;1548;RK604;5
1761;15/01/2021;2028;DK201;5
1762;15/01/2021;1342;BP104;5
1763;16/01/2021;1902;EB502;4
1764;16/01/2021;1052;EB514;2
1765;16/01/2021;139;TV804;1
1766;16/01/2021;463;BP106;4
1767;16/01/2021;2045;DK203;1
1768;16/01/2021;521;RS707;1
1769;16/01/2021;758;DK204;6
1770;17/01/2021;1604;BP110;1
1771;17/01/2021;865;TV801;5
1772;17/01/2021;2104;EB506;6
1773;17/01/2021;213;RK605;3
1774;17/01/2021;1860;TV813;3
1775;17/01/2021;1884;RS705;3
1776;18/01/2021;2047;RS704;3
1777;18/01/2021;16;DS301;2
1778;18/01/2021;1407;TV813;2
1779;18/01/2021;402;RK607;2
1780;18/01/2021;1917;DS307;2
1781;19/01/2021;234;DK202;4
1782;19/01/2021;160;DS304;5
1783;19/01/2021;1425;TV807;2
1784;19/01/2021;1716;DK205;6
1785;20/01/2021;1859;TV811;3
1786;21/01/2021;708;TV807;1
1787;21/01/2021;411;EB519;1
1788;21/01/2021;35;TV802;6
1789;21/01/2021;98;EB505;3
1790;22/01/2021;1821;EB507;4
1791;22/01/2021;401;TV806;3
1792;22/01/2021;154;DK206;4
1793;22/01/2021;1767;EB521;6
1794;22/01/2021;320;EB512;3
1795;22/01/2021;1672;EB501;5
1796;22/01/2021;1809;RS705;2
1797;22/01/2021;1489;DS302;4
1798;23/01/2021;1339;RK604;4
1799;23/01/2021;1512;RS707;4
1800;23/01/2021;344;EB514;3
1801;23/01/2021;42;EB503;4
1802;24/01/2021;300;TV810;2
1803;24/01/2021;1955;DK204;2
1804;24/01/2021;312;DS305;4
1805;24/01/2021;766;TV812;4
1806;24/01/2021;502;DS301;2
1807;24/01/2021;499;DS302;5
1808;24/01/2021;346;RK605;4
1809;24/01/2021;535;DK202;5
1810;24/01/2021;607;EB513;4
1811;24/01/2021;537;DK204;2
1812;24/01/2021;656;EB501;5
1813;24/01/2021;1760;BP108;2
1814;24/01/2021;1054;TV803;2
1815;25/01/2021;1360;EB518;1
1816;25/01/2021;426;EB508;6
1817;25/01/2021;950;DK208;2
1818;25/01/2021;1258;DK205;2
1819;25/01/2021;2029;BP109;3
1820;26/01/2021;854;EB507;2
1821;26/01/2021;291;TV812;3
1822;26/01/2021;1349;TV808;3
1823;26/01/2021;60;RK604;3
1824;26/01/2021;1426;DK207;2
1825;27/01/2021;1462;DK207;3
1826;27/01/2021;1483;DK204;2
1827;27/01/2021;1537;RS704;4
1828;27/01/2021;1241;RS707;5
1829;28/01/2021;1885;TV810;4
1830;28/01/2021;1321;TV804;4
1831;29/01/2021;1578;DS305;3
1832;29/01/2021;1525;RK607;3
1833;29/01/2021;827;BP109;2
1834;29/01/2021;1697;DK209;6
1835;29/01/2021;1791;DS302;4
1836;29/01/2021;1135;EB501;2
1837;29/01/2021;446;BP101;5
1838;29/01/2021;576;EB501;6
1839;30/01/2021;385;DK209;2
1840;30/01/2021;1360;EB517;6
1841;30/01/2021;504;DK202;4
1842;30/01/2021;347;EB507;4
1843;30/01/2021;1728;RK602;2
1844;31/01/2021;284;TV808;6
1845;31/01/2021;1585;EB503;4
1846;31/01/2021;617;EB518;3
1847;31/01/2021;579;EB504;4
1848;31/01/2021;1873;TV804;4
1849;31/01/2021;1791;TV805;5
1850;31/01/2021;1215;EB504;1
1851;01/02/2021;1349;RK602;3
1852;01/02/2021;1747;DK202;3
1853;01/02/2021;358;DK204;3
1854;01/02/2021;86;BP106;4
1855;02/02/2021;1590;EB506;3
1856;02/02/2021;767;BP104;2
1857;02/02/2021;1671;EB509;5
1858;02/02/2021;1543;DK203;5
1859;03/02/2021;1551;EB520;2
1860;03/02/2021;613;EB503;4
1861;04/02/2021;967;RK607;3
1862;04/02/2021;683;RS705;4
1863;04/02/2021;265;RS703;5
1864;05/02/2021;1617;BP102;3
1865;05/02/2021;1663;DS302;6
1866;05/02/2021;387;DK208;5
1867;05/02/2021;398;DS302;4
1868;06/02/2021;601;EB506;2
1869;06/02/2021;2024;DK208;3
1870;06/02/2021;127;EB512;3
1871;06/02/2021;170;EB501;2
1872;06/02/2021;361;TV803;2
1873;06/02/2021;1317;RS702;4
1874;07/02/2021;1993;DK207;4
1875;07/02/2021;782;EB517;3
1876;07/02/2021;987;RK603;3
1877;07/02/2021;66;EB521;2
1878;08/02/2021;1740;RS707;5
1879;08/02/2021;1180;EB512;5
1880;08/02/2021;1907;EB519;3
1881;08/02/2021;1698;DK203;1
1882;08/02/2021;724;BP104;5
1883;08/02/2021;556;DK206;3
1884;08/02/2021;955;TV809;3
1885;08/02/2021;706;EB511;3
1886;09/02/2021;10;DK209;3
1887;09/02/2021;908;DK203;2
1888;09/02/2021;1376;EB504;5
1889;09/02/2021;1894;TV803;3
1890;10/02/2021;81;EB511;3
1891;10/02/2021;1777;EB514;5
1892;10/02/2021;1496;EB517;3
1893;10/02/2021;710;RS707;2
1894;11/02/2021;67;BP107;3
1895;11/02/2021;1406;BP101;3
1896;11/02/2021;1161;DK201;3
1897;11/02/2021;620;EB511;2
1898;12/02/2021;2079;BP110;5
1899;12/02/2021;1243;TV810;5
1900;12/02/2021;1616;EB509;2
1901;12/02/2021;628;EB517;5
1902;12/02/2021;1981;RS707;6
1903;12/02/2021;1928;BP104;2
1904;13/02/2021;1830;EB521;4
1905;13/02/2021;1194;EB514;4
1906;13/02/2021;852;EB502;3
1907;13/02/2021;35;EB505;3
1908;13/02/2021;818;BP107;6
1909;13/02/2021;688;RK603;2
1910;13/02/2021;1307;RK602;5
1911;13/02/2021;737;BP102;5
1912;13/02/2021;1247;DK203;3
1913;14/02/2021;1735;BP110;3
1914;14/02/2021;1489;EB502;2
1915;14/02/2021;399;RK607;5
1916;14/02/2021;892;DS304;4
1917;14/02/2021;1303;DS302;2
1918;15/02/2021;752;DK201;5
1919;15/02/2021;379;TV808;4
1920;15/02/2021;1277;EB504;3
1921;15/02/2021;1987;DK208;3
1922;15/02/2021;45;RS702;1
1923;15/02/2021;1315;TV813;3
1924;15/02/2021;1549;EB517;3
1925;16/02/2021;971;DK204;4
1926;16/02/2021;603;BP107;3
1927;16/02/2021;571;TV811;2
1928;16/02/2021;263;DS305;4
1929;16/02/2021;1258;TV804;2
1930;16/02/2021;1190;DK208;3
1931;16/02/2021;1472;BP101;4
1932;16/02/2021;211;EB507;4
1933;17/02/2021;1596;RS704;3
1934;17/02/2021;180;RS705;4
1935;18/02/2021;185;EB509;4
1936;18/02/2021;628;RK607;3
1937;18/02/2021;2012;TV802;4
1938;18/02/2021;1043;DS303;2
1939;19/02/2021;1956;DS303;4
1940;19/02/2021;262;RS705;3
1941;20/02/2021;1379;RS705;4
1942;20/02/2021;134;TV801;5
1943;20/02/2021;1201;DK205;2
1944;21/02/2021;1674;DK202;3
1945;21/02/2021;936;TV812;2
1946;21/02/2021;866;EB514;5
1947;21/02/2021;978;TV802;3
1948;22/02/2021;1552;EB503;3
1949;22/02/2021;179;EB505;3
1950;22/02/2021;1806;EB519;1
1951;22/02/2021;588;EB521;4
1952;22/02/2021;496;EB508;2
1953;22/02/2021;221;RS702;3
1954;22/02/2021;2062;DK203;2
1955;23/02/2021;1630;RK604;4
1956;23/02/2021;389;EB514;4
1957;23/02/2021;200;TV805;5
1958;23/02/2021;1188;DS302;1
1959;23/02/2021;1777;BP107;4
1960;24/02/2021;1269;RS704;3
1961;24/02/2021;2033;BP104;4
1962;24/02/2021;404;DS301;5
1963;24/02/2021;1103;BP104;1
1964;24/02/2021;1732;EB519;3
1965;25/02/2021;1599;TV809;3
1966;25/02/2021;935;BP108;4
1967;25/02/2021;964;DS304;2
1968;25/02/2021;938;TV804;2
1969;25/02/2021;1034;BP107;5
1970;25/02/2021;1800;BP108;5
1971;26/02/2021;688;EB507;6
1972;26/02/2021;567;EB518;3
1973;26/02/2021;367;DS306;6
1974;26/02/2021;2024;DS301;5
1975;26/02/2021;293;EB501;5
1976;27/02/2021;1324;TV807;1
1977;27/02/2021;1627;RS704;2
1978;27/02/2021;1181;RK607;2
1979;28/02/2021;1906;TV809;3
1980;28/02/2021;152;RK602;4
1981;28/02/2021;184;DK205;4
1982;28/02/2021;297;DS305;6
1983;01/03/2021;2076;DK208;2
1984;01/03/2021;307;TV804;3
1985;01/03/2021;1682;DK208;3
1986;01/03/2021;1386;DK207;5
1987;01/03/2021;1699;DS303;2
1988;01/03/2021;1952;DS302;2
1989;01/03/2021;2041;RS703;4
1990;01/03/2021;1966;DK204;4
1991;01/03/2021;864;DS305;4
1992;02/03/2021;1589;BP110;4
1993;02/03/2021;2058;TV801;4
1994;02/03/2021;273;RK606;3
1995;02/03/2021;1886;TV805;2
1996;03/03/2021;1496;RS707;2
1997;03/03/2021;1378;RK606;2
1998;03/03/2021;243;DK205;2
1999;04/03/2021;1566;EB521;2
2000;04/03/2021;615;EB506;4
2001;04/03/2021;174;EB505;4
2002;04/03/2021;1998;TV810;6
2003;04/03/2021;7;EB514;3
2004;05/03/2021;797;DK203;4
2005;05/03/2021;1421;RS702;1
2006;05/03/2021;394;TV807;3
2007;05/03/2021;2033;RK604;5
2008;06/03/2021;1759;TV802;4
2009;06/03/2021;1314;TV803;2
2010;06/03/2021;1163;EB506;3
2011;07/03/2021;593;BP107;4
2012;07/03/2021;2002;DK208;5
2013;07/03/2021;1130;EB505;4
2014;07/03/2021;1661;EB516;3
2015;07/03/2021;1131;BP110;4
2016;07/03/2021;67;BP104;5
