OrderID;Date;CustomerID;ProdNumber;Quantity
2678;25/07/2021;777;DS302;2
2679;26/07/2021;364;TV803;4
2680;27/07/2021;223;TV811;3
2681;27/07/2021;1851;RK602;3
2682;27/07/2021;379;EB504;4
2683;27/07/2021;2108;BP109;6
2684;27/07/2021;968;TV810;3
2685;27/07/2021;1178;TV812;2
2686;27/07/2021;1594;EB512;4
2687;28/07/2021;1311;TV807;2
2688;28/07/2021;518;BP102;2
2689;28/07/2021;1863;BP104;2
2690;28/07/2021;854;RK605;2
2691;29/07/2021;2119;BP109;4
2692;30/07/2021;1729;BP106;4
2693;30/07/2021;396;EB521;3
2694;30/07/2021;213;DK204;3
2695;30/07/2021;1658;BP106;3
2696;30/07/2021;1194;TV813;2
2697;31/07/2021;1203;RS707;5
2698;31/07/2021;880;TV810;2
2699;31/07/2021;1744;RS702;4
2700;31/07/2021;692;TV808;2
2701;01/08/2021;1213;TV809;3
2702;01/08/2021;544;DS306;2
2703;01/08/2021;1322;EB502;2
2704;01/08/2021;245;TV802;4
2705;01/08/2021;1148;RS706;6
2706;02/08/2021;1305;BP106;5
2707;02/08/2021;906;BP109;4
2708;02/08/2021;660;BP109;4
2709;03/08/2021;626;EB503;3
2710;03/08/2021;17;TV807;3
2711;03/08/2021;2051;RS704;5
2712;03/08/2021;1753;EB511;5
2713;03/08/2021;1841;RS703;3
2714;03/08/2021;1721;RS705;3
2715;04/08/2021;1706;EB518;4
2716;04/08/2021;1088;EB508;2
2717;04/08/2021;2034;DS303;5
2718;04/08/2021;796;BP109;3
2719;05/08/2021;432;EB509;3
2720;05/08/2021;1906;BP105;2
2721;05/08/2021;1219;DS301;1
2722;05/08/2021;1733;TV804;3
2723;05/08/2021;1351;RK607;4
2724;05/08/2021;1942;DK209;4
2725;05/08/2021;1811;BP105;3
2726;05/08/2021;2105;DK208;4
2727;05/08/2021;863;EB517;5
2728;06/08/2021;378;TV812;3
2729;06/08/2021;1549;RS706;5
2730;06/08/2021;1032;RK603;2
2731;06/08/2021;1337;TV805;3
2732;06/08/2021;1581;EB507;1
2733;07/08/2021;494;EB514;4
2734;07/08/2021;1654;BP109;3
2735;07/08/2021;476;DK204;2
2736;07/08/2021;320;TV803;4
2737;07/08/2021;1532;RK606;3
2738;08/08/2021;1102;DS301;5
2739;08/08/2021;327;DK208;1
2740;08/08/2021;1028;TV813;3
2741;08/08/2021;1760;BP106;4
2742;09/08/2021;581;RK603;4
2743;09/08/2021;2068;TV802;1
2744;10/08/2021;737;RS703;3
2745;11/08/2021;725;TV810;5
2746;11/08/2021;889;TV811;5
2747;11/08/2021;286;TV807;4
2748;11/08/2021;320;TV813;5
2749;11/08/2021;982;TV810;4
2750;11/08/2021;442;EB504;5
2751;11/08/2021;502;DK202;4
2752;11/08/2021;2055;BP105;3
2753;12/08/2021;459;EB501;4
2754;12/08/2021;1968;EB513;5
2755;12/08/2021;1461;TV802;5
2756;13/08/2021;175;TV804;3
2757;13/08/2021;100;EB516;4
2758;13/08/2021;1513;DK203;4
2759;13/08/2021;1812;EB503;5
2760;14/08/2021;552;DS306;4
2761;14/08/2021;2025;DK209;5
2762;14/08/2021;1592;EB509;4
2763;14/08/2021;1746;EB504;2
2764;15/08/2021;281;TV806;4
2765;15/08/2021;1581;EB501;3
2766;15/08/2021;1381;TV810;6
2767;16/08/2021;400;EB504;2
2768;16/08/2021;1399;EB520;2
2769;16/08/2021;881;TV802;5
2770;16/08/2021;225;TV812;3
2771;17/08/2021;1890;EB514;2
2772;17/08/2021;1395;EB502;3
2773;18/08/2021;1755;EB505;5
2774;18/08/2021;1177;RS702;5
2775;18/08/2021;551;TV812;3
2776;18/08/2021;1179;EB502;1
2777;18/08/2021;90;TV805;5
2778;18/08/2021;1597;RS704;3
2779;19/08/2021;1687;TV802;3
2780;19/08/2021;88;EB501;5
2781;20/08/2021;180;TV809;3
2782;20/08/2021;1202;RS702;4
2783;20/08/2021;444;TV808;2
2784;20/08/2021;2116;TV806;4
2785;21/08/2021;1813;TV801;5
2786;21/08/2021;1656;DK202;6
2787;21/08/2021;1977;EB520;1
2788;21/08/2021;1438;BP109;3
2789;22/08/2021;373;RK603;4
2790;22/08/2021;62;EB511;2
2791;22/08/2021;1268;BP108;2
2792;22/08/2021;1526;RS704;4
2793;22/08/2021;1957;EB502;1
2794;22/08/2021;1016;RS703;4
2795;23/08/2021;142;EB506;5
2796;23/08/2021;728;DS301;2
2797;23/08/2021;1047;RS706;4
2798;23/08/2021;235;TV810;3
2799;24/08/2021;1997;BP108;5
2800;24/08/2021;971;EB509;4
2801;24/08/2021;1136;BP108;4
2802;24/08/2021;1246;DK206;6
2803;25/08/2021;403;EB509;3
2804;25/08/2021;1246;EB506;4
2805;26/08/2021;1935;TV803;2
2806;26/08/2021;1413;RS703;6
2807;26/08/2021;1369;TV811;4
2808;26/08/2021;1440;EB507;2
2809;26/08/2021;1848;RK606;2
2810;26/08/2021;1867;EB511;2
2811;27/08/2021;2009;RK603;4
2812;27/08/2021;755;DS303;4
2813;28/08/2021;1865;DK204;2
2814;28/08/2021;1308;TV809;3
2815;28/08/2021;1831;TV812;1
2816;28/08/2021;1298;BP106;4
2817;28/08/2021;1838;DS306;2
2818;28/08/2021;2064;BP101;3
2819;28/08/2021;20;BP110;6
2820;28/08/2021;1370;RK606;3
2821;28/08/2021;2092;EB512;6
2822;29/08/2021;633;DS303;4
2823;29/08/2021;850;EB507;5
2824;29/08/2021;511;TV804;5
2825;29/08/2021;1331;EB508;2
2826;29/08/2021;1676;EB508;4
2827;29/08/2021;1856;DS303;2
2828;30/08/2021;518;EB501;3
2829;30/08/2021;1897;RS702;5
2830;30/08/2021;246;EB521;3
2831;30/08/2021;1368;EB504;2
2832;31/08/2021;1324;RK606;3
2833;31/08/2021;172;EB513;3
2834;31/08/2021;455;EB507;2
2835;31/08/2021;323;EB509;4
2836;31/08/2021;1728;DK201;2
2837;31/08/2021;1366;RK605;2
2838;31/08/2021;1270;BP104;5
2839;31/08/2021;429;TV813;3
2840;01/09/2021;1819;RS702;4
2841;01/09/2021;1489;BP102;3
2842;01/09/2021;286;BP107;4
2843;01/09/2021;570;TV806;5
2844;01/09/2021;230;DS307;2
2845;02/09/2021;137;EB521;2
2846;02/09/2021;627;DK204;3
2847;02/09/2021;1534;TV808;1
2848;03/09/2021;314;DK204;3
2849;03/09/2021;700;BP110;5
2850;03/09/2021;785;TV803;5
2851;03/09/2021;140;RK604;6
2852;03/09/2021;652;RK606;3
2853;03/09/2021;1934;DS307;4
2854;04/09/2021;1670;TV806;5
2855;04/09/2021;1386;EB501;6
2856;04/09/2021;1291;BP110;2
2857;04/09/2021;1088;TV802;3
2858;04/09/2021;1853;RS705;2
2859;05/09/2021;1855;EB520;3
2860;05/09/2021;649;RS706;6
2861;05/09/2021;286;EB516;5
2862;05/09/2021;1559;RK605;3
2863;05/09/2021;1037;RS707;2
2864;06/09/2021;261;EB514;1
2865;06/09/2021;1284;EB501;4
2866;06/09/2021;471;RK602;3
2867;06/09/2021;1151;DK206;3
2868;07/09/2021;387;BP104;4
2869;07/09/2021;1574;EB513;5
2870;07/09/2021;500;BP101;2
2871;07/09/2021;1404;DS304;6
2872;07/09/2021;1287;EB511;6
2873;07/09/2021;230;DS304;3
2874;08/09/2021;2052;DS305;6
2875;08/09/2021;14;DK201;3
2876;09/09/2021;92;BP106;5
2877;09/09/2021;177;EB519;4
2878;09/09/2021;1490;EB513;4
2879;09/09/2021;1048;DK207;6
2880;09/09/2021;224;TV805;4
2881;10/09/2021;1815;DK203;5
2882;10/09/2021;751;EB513;1
2883;10/09/2021;718;RK606;5
2884;10/09/2021;205;DK202;3
2885;11/09/2021;24;DK208;3
2886;11/09/2021;2000;DK209;3
2887;11/09/2021;349;DK203;4
2888;12/09/2021;1187;RS706;4
2889;12/09/2021;1282;EB517;4
2890;12/09/2021;1630;EB516;3
2891;13/09/2021;1648;EB501;5
2892;14/09/2021;1656;RS705;2
2893;14/09/2021;976;RS707;5
2894;14/09/2021;792;DK203;1
2895;14/09/2021;862;DS307;3
2896;15/09/2021;1880;RK605;3
2897;16/09/2021;1441;RS702;3
2898;16/09/2021;1227;EB521;2
2899;16/09/2021;2091;RK605;5
2900;16/09/2021;1406;RS704;6
2901;16/09/2021;2032;EB508;2
2902;17/09/2021;1441;RK607;2
2903;17/09/2021;856;EB512;2
2904;17/09/2021;853;DK203;5
2905;17/09/2021;248;TV807;3
2906;17/09/2021;358;RS702;3
2907;17/09/2021;967;EB506;2
2908;17/09/2021;504;DK209;3
2909;18/09/2021;1792;DK205;3
2910;18/09/2021;1478;DK201;3
2911;18/09/2021;1562;RS704;2
2912;19/09/2021;636;EB507;5
2913;19/09/2021;1931;EB513;1
2914;20/09/2021;1179;TV810;4
2915;20/09/2021;1832;EB516;4
2916;20/09/2021;104;TV805;4
2917;21/09/2021;1406;DK201;5
2918;21/09/2021;2079;BP102;1
2919;21/09/2021;1008;BP101;3
2920;21/09/2021;539;TV810;5
2921;21/09/2021;372;RS707;6
2922;22/09/2021;616;EB505;6
2923;23/09/2021;308;DS305;2
2924;24/09/2021;868;TV810;6
2925;24/09/2021;758;RS704;5
2926;24/09/2021;1125;BP108;2
2927;24/09/2021;1880;EB504;3
2928;24/09/2021;1579;RK603;2
2929;24/09/2021;1549;RK602;4
2930;25/09/2021;460;EB518;1
2931;25/09/2021;186;DK209;5
2932;25/09/2021;860;TV803;3
2933;25/09/2021;505;TV802;3
2934;25/09/2021;843;DK207;2
2935;25/09/2021;1872;EB509;2
2936;26/09/2021;435;DS305;5
2937;26/09/2021;995;EB520;2
2938;27/09/2021;311;BP102;2
2939;27/09/2021;725;BP110;2
2940;27/09/2021;1292;RS707;4
2941;27/09/2021;795;BP102;6
2942;28/09/2021;576;DS307;2
2943;28/09/2021;815;BP110;3
2944;28/09/2021;907;RS702;4
2945;29/09/2021;423;EB519;2
2946;29/09/2021;1346;EB516;3
2947;29/09/2021;726;TV803;4
2948;29/09/2021;817;EB513;5
2949;30/09/2021;1385;BP108;1
2950;30/09/2021;1795;DS305;3
2951;30/09/2021;529;EB503;6
2952;30/09/2021;1854;DS303;4
2953;01/10/2021;1180;EB521;2
2954;01/10/2021;206;DK205;3
2955;02/10/2021;481;TV801;4
2956;02/10/2021;112;DS307;4
2957;03/10/2021;224;DK208;4
2958;03/10/2021;1354;DK201;4
2959;03/10/2021;911;EB521;4
2960;03/10/2021;1446;RK603;2
2961;03/10/2021;585;DS306;3
2962;03/10/2021;944;BP102;3
2963;03/10/2021;2077;EB512;4
2964;04/10/2021;301;DS304;3
2965;04/10/2021;1523;EB518;4
2966;04/10/2021;1623;EB519;3
2967;04/10/2021;2070;EB511;2
2968;04/10/2021;1098;EB518;4
2969;05/10/2021;254;EB520;4
2970;05/10/2021;254;EB520;2
2971;05/10/2021;1239;DS307;4
2972;05/10/2021;1330;EB514;2
2973;05/10/2021;1997;EB506;3
2974;06/10/2021;1266;RK602;4
2975;06/10/2021;543;BP110;4
2976;06/10/2021;176;TV812;1
2977;07/10/2021;668;EB509;6
2978;07/10/2021;2062;TV810;1
2979;07/10/2021;1022;RK606;4
2980;08/10/2021;2038;EB516;4
2981;08/10/2021;2026;DS302;4
2982;08/10/2021;81;RK605;5
2983;09/10/2021;165;BP106;3
2984;09/10/2021;1005;EB505;1
2985;09/10/2021;1565;RK607;4
2986;09/10/2021;1061;TV806;4
2987;09/10/2021;1030;TV803;5
2988;10/10/2021;1132;TV813;2
2989;10/10/2021;255;RK606;5
2990;10/10/2021;1557;EB521;3
2991;10/10/2021;1582;BP109;4
2992;10/10/2021;1582;BP109;2
2993;11/10/2021;239;TV810;2
2994;11/10/2021;1585;BP110;3
2995;12/10/2021;1699;EB512;5
2996;12/10/2021;804;BP110;2
2997;13/10/2021;936;TV801;1
2998;13/10/2021;1011;TV804;2
2999;13/10/2021;950;TV806;3
3000;13/10/2021;573;TV805;4
3001;13/10/2021;1568;TV802;4
3002;13/10/2021;994;EB512;2
3003;13/10/2021;1505;RK605;5
3004;13/10/2021;2105;DK201;3
3005;14/10/2021;1232;TV805;3
3006;14/10/2021;1984;TV805;5
3007;14/10/2021;2062;EB513;1
3008;14/10/2021;125;TV811;2
3009;14/10/2021;1474;EB521;2
3010;14/10/2021;528;EB503;3
3011;15/10/2021;30;DS307;4
3012;15/10/2021;653;TV805;4
3013;15/10/2021;1340;EB508;5
3014;15/10/2021;1243;TV810;4
3015;15/10/2021;1529;DK203;5
3016;15/10/2021;104;EB512;2
3017;16/10/2021;1073;RS702;3
3018;16/10/2021;834;BP106;2
3019;17/10/2021;1458;DK202;3
3020;17/10/2021;1035;EB509;2
3021;18/10/2021;408;BP101;4
3022;18/10/2021;290;TV803;3
3023;19/10/2021;2099;DK204;3
3024;19/10/2021;686;DK209;5
3025;19/10/2021;994;EB516;4
3026;19/10/2021;1878;RS704;5
3027;19/10/2021;1705;DK202;3
3028;19/10/2021;1819;TV801;4
3029;20/10/2021;907;TV811;2
3030;20/10/2021;872;BP106;5
3031;20/10/2021;1394;DK207;1
3032;21/10/2021;1079;RK606;4
3033;21/10/2021;331;EB514;5
3034;21/10/2021;1325;RS705;3
3035;21/10/2021;1351;TV805;4
3036;21/10/2021;269;DK205;1
3037;22/10/2021;475;RK606;4
3038;22/10/2021;1957;EB514;3
3039;22/10/2021;1051;DK208;5
3040;23/10/2021;470;BP109;2
3041;23/10/2021;2120;DK203;3
3042;23/10/2021;1289;RK606;3
3043;23/10/2021;929;EB514;5
3044;24/10/2021;1281;BP109;5
3045;24/10/2021;305;TV806;2
3046;24/10/2021;1354;DK205;2
3047;25/10/2021;950;EB514;3
3048;25/10/2021;496;RS703;1
3049;26/10/2021;1804;EB519;3
3050;26/10/2021;61;DS307;3
3051;26/10/2021;583;RK605;1
3052;26/10/2021;1607;RK604;3
3053;27/10/2021;1966;DK209;4
3054;27/10/2021;9;DS305;5
3055;27/10/2021;9;DS305;3
3056;27/10/2021;1151;DS305;4
3057;28/10/2021;2090;TV813;2
3058;28/10/2021;1014;TV802;4
3059;28/10/2021;673;TV811;3
3060;28/10/2021;35;DS304;2
3061;29/10/2021;136;TV802;3
3062;29/10/2021;347;TV806;1
3063;29/10/2021;1740;BP107;5
3064;29/10/2021;1714;DS304;2
3065;29/10/2021;1926;DS303;3
3066;30/10/2021;504;RK604;3
3067;30/10/2021;63;DS306;2
3068;30/10/2021;1956;BP110;3
3069;30/10/2021;1448;DS303;2
3070;30/10/2021;1028;EB504;4
3071;31/10/2021;1018;DK208;2
3072;31/10/2021;711;EB504;1
3073;31/10/2021;514;DS303;4
3074;31/10/2021;1198;RK606;2
3075;01/11/2021;1276;RK606;2
3076;01/11/2021;33;BP110;4
3077;01/11/2021;1891;EB502;5
3078;01/11/2021;545;DS306;4
3079;01/11/2021;1598;TV808;2
3080;01/11/2021;1493;DK201;3
3081;02/11/2021;1931;EB504;3
3082;02/11/2021;1261;RK604;3
3083;02/11/2021;95;TV802;6
3084;02/11/2021;585;BP106;2
3085;03/11/2021;828;RS705;3
3086;03/11/2021;994;EB501;4
3087;03/11/2021;558;RK604;4
3088;03/11/2021;1656;DK206;2
3089;03/11/2021;283;DS301;1
3090;04/11/2021;779;EB520;4
3091;04/11/2021;1863;EB516;5
3092;05/11/2021;908;EB516;4
3093;05/11/2021;1188;RS707;2
3094;05/11/2021;1317;EB519;5
3095;05/11/2021;317;RS705;2
3096;05/11/2021;662;BP102;4
3097;06/11/2021;605;TV805;5
3098;06/11/2021;1884;BP102;6
3099;06/11/2021;1816;BP107;5
3100;07/11/2021;697;EB505;3
3101;07/11/2021;797;EB519;2
3102;07/11/2021;1801;TV802;4
3103;07/11/2021;92;DS304;2
3104;07/11/2021;1603;TV809;2
3105;07/11/2021;1137;DK202;2
3106;08/11/2021;607;TV810;3
3107;08/11/2021;1865;EB513;2
3108;08/11/2021;787;DS307;5
3109;08/11/2021;385;EB521;5
3110;08/11/2021;267;RS706;3
3111;08/11/2021;1178;TV803;4
3112;08/11/2021;472;RK604;5
3113;08/11/2021;1230;DK202;5
3114;08/11/2021;652;DS306;5
3115;08/11/2021;1591;RK606;2
3116;09/11/2021;1406;EB501;5
3117;09/11/2021;1796;RS702;1
3118;09/11/2021;206;EB503;5
3119;09/11/2021;876;BP105;2
3120;09/11/2021;2064;EB521;5
3121;09/11/2021;729;TV812;5
3122;10/11/2021;941;DK201;3
3123;10/11/2021;1166;EB505;5
3124;10/11/2021;496;EB507;5
3125;11/11/2021;788;EB502;5
3126;11/11/2021;1762;DS302;5
3127;11/11/2021;646;TV806;2
3128;12/11/2021;1956;EB501;2
3129;12/11/2021;1392;TV812;2
3130;12/11/2021;1001;BP105;5
3131;12/11/2021;1113;EB513;5
3132;12/11/2021;902;DK203;1
3133;13/11/2021;956;TV807;4
3134;13/11/2021;760;DK207;5
3135;13/11/2021;141;EB520;6
3136;13/11/2021;1765;EB517;2
3137;14/11/2021;147;TV811;3
3138;15/11/2021;451;RK604;6
3139;15/11/2021;882;DK209;2
3140;16/11/2021;502;RS703;2
3141;16/11/2021;900;BP105;4
3142;16/11/2021;2096;RS703;2
3143;17/11/2021;1916;EB507;1
3144;18/11/2021;1;BP102;5
3145;18/11/2021;36;TV802;6
3146;18/11/2021;1910;EB501;4
3147;18/11/2021;371;RK602;3
3148;19/11/2021;754;DK206;4
3149;19/11/2021;588;EB507;2
3150;19/11/2021;1279;RK605;5
3151;19/11/2021;1813;DS306;6
3152;19/11/2021;741;BP110;4
3153;19/11/2021;982;BP110;4
3154;19/11/2021;1878;EB506;3
3155;20/11/2021;1867;EB501;4
3156;21/11/2021;18;EB503;3
3157;21/11/2021;697;RK602;3
3158;21/11/2021;379;BP101;2
3159;21/11/2021;1808;DS302;2
3160;21/11/2021;694;BP110;4
3161;21/11/2021;852;EB521;3
3162;21/11/2021;1330;TV803;3
3163;21/11/2021;1214;DK203;6
3164;21/11/2021;627;EB505;3
3165;22/11/2021;1400;EB505;5
3166;22/11/2021;1299;DK204;4
3167;22/11/2021;901;BP107;2
3168;22/11/2021;1066;RK605;4
3169;22/11/2021;374;BP110;4
3170;22/11/2021;971;EB517;4
3171;23/11/2021;437;RS702;5
3172;23/11/2021;439;BP109;5
3173;23/11/2021;1748;RS702;2
3174;23/11/2021;924;RS703;3
3175;24/11/2021;608;EB520;4
3176;24/11/2021;624;TV807;6
3177;24/11/2021;1919;TV809;3
3178;24/11/2021;1953;EB513;3
3179;25/11/2021;83;DS304;2
3180;25/11/2021;1702;RS703;4
3181;25/11/2021;1875;RK605;3
3182;25/11/2021;1938;RK604;3
3183;26/11/2021;811;BP101;2
3184;26/11/2021;1675;TV812;4
3185;26/11/2021;942;BP110;6
3186;26/11/2021;1660;TV812;3
3187;27/11/2021;258;TV809;4
3188;27/11/2021;1870;DS305;4
3189;27/11/2021;1853;EB506;3
3190;27/11/2021;1293;TV808;4
3191;27/11/2021;1835;DK205;5
3192;27/11/2021;1747;RK602;3
3193;27/11/2021;2103;BP108;5
3194;27/11/2021;665;TV805;4
3195;27/11/2021;1479;TV812;3
3196;28/11/2021;1568;TV813;1
3197;28/11/2021;468;TV804;2
3198;28/11/2021;1488;DK205;5
3199;29/11/2021;1949;DK208;1
3200;29/11/2021;322;DK207;5
3201;29/11/2021;1288;DK208;6
3202;29/11/2021;1743;TV805;5
3203;29/11/2021;650;RS707;4
3204;30/11/2021;765;DS307;5
3205;30/11/2021;13;DS306;4
3206;30/11/2021;471;DK206;3
3207;30/11/2021;161;EB518;1
3208;30/11/2021;209;DK209;6
3209;30/11/2021;1363;BP101;4
3210;01/12/2021;308;TV812;5
3211;02/12/2021;1767;DS305;3
3212;02/12/2021;1553;EB517;5
3213;02/12/2021;73;DS306;4
3214;02/12/2021;1105;EB516;5
3215;03/12/2021;1982;EB508;1
3216;03/12/2021;678;EB509;3
3217;03/12/2021;469;BP102;2
3218;03/12/2021;247;EB516;3
3219;04/12/2021;628;DK209;2
3220;04/12/2021;1094;RS705;6
3221;05/12/2021;1107;DK203;2
3222;05/12/2021;1361;TV810;5
3223;05/12/2021;1992;DK201;6
3224;05/12/2021;2057;TV811;5
3225;05/12/2021;1352;RK603;4
3226;05/12/2021;399;TV808;3
3227;06/12/2021;1409;DK205;4
3228;06/12/2021;792;TV807;3
3229;06/12/2021;991;EB517;5
3230;06/12/2021;1111;EB509;5
3231;06/12/2021;716;TV803;4
3232;06/12/2021;1472;EB508;4
3233;06/12/2021;1204;DK204;4
3234;06/12/2021;879;EB512;3
3235;07/12/2021;575;TV808;3
3236;07/12/2021;1547;EB521;4
3237;07/12/2021;1294;RS705;4
3238;08/12/2021;1679;DS301;4
3239;08/12/2021;1115;TV811;3
3240;08/12/2021;568;DS301;5
3241;08/12/2021;463;RS704;2
3242;08/12/2021;895;EB516;3
3243;08/12/2021;142;EB521;3
3244;08/12/2021;335;RS705;3
3245;09/12/2021;679;DS303;3
3246;09/12/2021;1247;BP109;4
3247;10/12/2021;1389;RK604;2
3248;10/12/2021;636;EB516;3
3249;10/12/2021;1907;DK208;5
3250;10/12/2021;1487;DK205;5
3251;10/12/2021;1482;BP107;3
3252;10/12/2021;1078;DS306;5
3253;10/12/2021;2019;DS306;5
3254;10/12/2021;595;TV810;6
3255;11/12/2021;658;DK208;4
3256;11/12/2021;593;EB501;2
3257;11/12/2021;118;RK604;4
3258;11/12/2021;980;EB516;2
3259;11/12/2021;454;TV809;3
3260;12/12/2021;793;BP109;4
3261;12/12/2021;533;EB514;4
3262;12/12/2021;443;RS703;3
3263;13/12/2021;358;TV811;1
3264;13/12/2021;951;TV805;4
3265;13/12/2021;964;TV802;6
3266;14/12/2021;256;EB504;4
3267;14/12/2021;928;EB513;2
3268;14/12/2021;998;DS306;5
3269;14/12/2021;1644;RK605;2
3270;15/12/2021;321;TV811;1
3271;15/12/2021;1876;DK204;4
3272;15/12/2021;1399;DS303;3
3273;15/12/2021;1442;EB519;6
3274;15/12/2021;1492;TV812;2
3275;15/12/2021;260;EB503;4
3276;16/12/2021;1396;EB517;2
3277;17/12/2021;775;RS706;5
3278;17/12/2021;653;BP109;5
3279;17/12/2021;317;TV802;1
3280;18/12/2021;1126;TV808;4
3281;18/12/2021;1624;EB505;4
3282;18/12/2021;921;TV801;2
3283;18/12/2021;1525;TV802;3
3284;18/12/2021;1895;EB511;5
3285;19/12/2021;2050;DS304;3
3286;19/12/2021;593;EB519;3
3287;19/12/2021;78;DK203;6
3288;19/12/2021;1850;DS305;2
3289;19/12/2021;1815;TV809;1
3290;19/12/2021;1227;EB517;2
3291;20/12/2021;1084;RS703;3
3292;21/12/2021;1403;EB501;2
3293;21/12/2021;821;EB517;2
3294;21/12/2021;1625;DK208;3
3295;21/12/2021;1224;DS306;2
3296;22/12/2021;1993;DS301;4
3297;22/12/2021;1099;TV801;6
3298;22/12/2021;365;RK603;5
3299;22/12/2021;170;BP107;5
3300;23/12/2021;1426;EB516;6
3301;23/12/2021;879;BP101;4
3302;23/12/2021;2066;RS704;2
3303;24/12/2021;719;RK605;3
3304;24/12/2021;1546;RK604;3
3305;24/12/2021;1357;DK207;3
3306;25/12/2021;1910;BP105;3
3307;25/12/2021;365;DK209;1
3308;25/12/2021;1039;DS307;2
3309;25/12/2021;1019;BP107;6
3310;25/12/2021;1267;DK201;3
3311;25/12/2021;1898;TV809;2
3312;25/12/2021;194;BP110;2
3313;26/12/2021;1566;DK204;3
3314;26/12/2021;910;RK607;4
3315;26/12/2021;1386;EB520;6
3316;26/12/2021;1664;EB517;1
3317;26/12/2021;644;BP102;3
3318;27/12/2021;496;DK203;3
3319;27/12/2021;1822;RS705;3
3320;27/12/2021;938;DK208;5
3321;27/12/2021;1291;RK606;4
3322;27/12/2021;1170;EB516;3
3323;28/12/2021;617;DK202;6
3324;28/12/2021;419;DK202;3
3325;28/12/2021;1949;DK201;4
3326;29/12/2021;27;DS301;3
3327;29/12/2021;1389;BP109;3
3328;29/12/2021;1836;RS702;4
3329;29/12/2021;922;RK602;3
3330;30/12/2021;875;EB513;4
3331;30/12/2021;1461;DS303;4
3332;31/12/2021;1214;DS307;3
3333;31/12/2021;1439;TV807;3
3334;31/12/2021;625;DS302;5
3335;31/12/2021;410;TV810;2
3336;31/12/2021;520;RS707;5
3337;31/12/2021;582;RK602;4
3338;31/12/2021;1225;TV810;5
3340;15/11/2021;5;EB508;2
